,Area,Item,Year,hg/ha_yield,pesticides_tonnes,avg_temp
3237,Brazil,"Rice, paddy",2000,30382,140423,18.65
3238,Brazil,"Rice, paddy",2000,30382,140423,25.71
3239,Brazil,"Rice, paddy",2000,30382,140423,24.36
3240,Brazil,"Rice, paddy",2000,30382,140423,25.35
3241,Brazil,Sorghum,2000,15013,140423,21.69
3242,Brazil,Sorghum,2000,15013,140423,20.32
3243,Brazil,Sorghum,2000,15013,140423,18.01
3244,Brazil,Sorghum,2000,15013,140423,27.5
3245,Brazil,Sorghum,2000,15013,140423,26.82
3246,Brazil,Sorghum,2000,15013,140423,18.65
3247,Brazil,Sorghum,2000,15013,140423,25.71
3248,Brazil,Sorghum,2000,15013,140423,24.36
3249,Brazil,Sorghum,2000,15013,140423,25.35
3250,Brazil,Soybeans,2000,24033,140423,21.69
3251,Brazil,Soybeans,2000,24033,140423,20.32
3252,Brazil,Soybeans,2000,24033,140423,18.01
3253,Brazil,Soybeans,2000,24033,140423,27.5
3254,Brazil,Soybeans,2000,24033,140423,26.82
3255,Brazil,Soybeans,2000,24033,140423,18.65
3256,Brazil,Soybeans,2000,24033,140423,25.71
3257,Brazil,Soybeans,2000,24033,140423,24.36
3258,Brazil,Soybeans,2000,24033,140423,25.35
3259,Brazil,Sweet potatoes,2000,110351,140423,21.69
3260,Brazil,Sweet potatoes,2000,110351,140423,20.32
3261,Brazil,Sweet potatoes,2000,110351,140423,18.01
3262,Brazil,Sweet potatoes,2000,110351,140423,27.5
3263,Brazil,Sweet potatoes,2000,110351,140423,26.82
3264,Brazil,Sweet potatoes,2000,110351,140423,18.65
3265,Brazil,Sweet potatoes,2000,110351,140423,25.71
3266,Brazil,Sweet potatoes,2000,110351,140423,24.36
3267,Brazil,Sweet potatoes,2000,110351,140423,25.35
3268,Brazil,Wheat,2000,15156,140423,21.69
3269,Brazil,Wheat,2000,15156,140423,20.32
3270,Brazil,Wheat,2000,15156,140423,18.01
3271,Brazil,Wheat,2000,15156,140423,27.5
3272,Brazil,Wheat,2000,15156,140423,26.82
3273,Brazil,Wheat,2000,15156,140423,18.65
3274,Brazil,Wheat,2000,15156,140423,25.71
3275,Brazil,Wheat,2000,15156,140423,24.36
3276,Brazil,Wheat,2000,15156,140423,25.35
3277,Brazil,Yams,2000,91522,140423,21.69
3278,Brazil,Yams,2000,91522,140423,20.32
3279,Brazil,Yams,2000,91522,140423,18.01
3280,Brazil,Yams,2000,91522,140423,27.5
3281,Brazil,Yams,2000,91522,140423,26.82
3282,Brazil,Yams,2000,91522,140423,18.65
3283,Brazil,Yams,2000,91522,140423,25.71
3284,Brazil,Yams,2000,91522,140423,24.36
3285,Brazil,Yams,2000,91522,140423,25.35
3286,Brazil,Cassava,2001,135418,151523,22.14
3287,Brazil,Cassava,2001,135418,151523,20.96
3288,Brazil,Cassava,2001,135418,151523,18.67
3289,Brazil,Cassava,2001,135418,151523,27.69
3290,Brazil,Cassava,2001,135418,151523,27.08
3291,Brazil,Cassava,2001,135418,151523,19.73
3292,Brazil,Cassava,2001,135418,151523,26.08
3293,Brazil,Cassava,2001,135418,151523,24.99
3294,Brazil,Cassava,2001,135418,151523,25.59
3295,Brazil,Maize,2001,34019,151523,22.14
3296,Brazil,Maize,2001,34019,151523,20.96
3297,Brazil,Maize,2001,34019,151523,18.67
3298,Brazil,Maize,2001,34019,151523,27.69
3299,Brazil,Maize,2001,34019,151523,27.08
3300,Brazil,Maize,2001,34019,151523,19.73
3301,Brazil,Maize,2001,34019,151523,26.08
3302,Brazil,Maize,2001,34019,151523,24.99
3303,Brazil,Maize,2001,34019,151523,25.59
3304,Brazil,Potatoes,2001,184997,151523,22.14
3305,Brazil,Potatoes,2001,184997,151523,20.96
3306,Brazil,Potatoes,2001,184997,151523,18.67
3307,Brazil,Potatoes,2001,184997,151523,27.69
3308,Brazil,Potatoes,2001,184997,151523,27.08
3309,Brazil,Potatoes,2001,184997,151523,19.73
3310,Brazil,Potatoes,2001,184997,151523,26.08
3311,Brazil,Potatoes,2001,184997,151523,24.99
3312,Brazil,Potatoes,2001,184997,151523,25.59
3313,Brazil,"Rice, paddy",2001,32405,151523,22.14
3314,Brazil,"Rice, paddy",2001,32405,151523,20.96
3315,Brazil,"Rice, paddy",2001,32405,151523,18.67
3316,Brazil,"Rice, paddy",2001,32405,151523,27.69
3317,Brazil,"Rice, paddy",2001,32405,151523,27.08
3318,Brazil,"Rice, paddy",2001,32405,151523,19.73
3319,Brazil,"Rice, paddy",2001,32405,151523,26.08
3320,Brazil,"Rice, paddy",2001,32405,151523,24.99
3321,Brazil,"Rice, paddy",2001,32405,151523,25.59
3322,Brazil,Sorghum,2001,18654,151523,22.14
3323,Brazil,Sorghum,2001,18654,151523,20.96
3324,Brazil,Sorghum,2001,18654,151523,18.67
3325,Brazil,Sorghum,2001,18654,151523,27.69
3326,Brazil,Sorghum,2001,18654,151523,27.08
3327,Brazil,Sorghum,2001,18654,151523,19.73
3328,Brazil,Sorghum,2001,18654,151523,26.08
3329,Brazil,Sorghum,2001,18654,151523,24.99
3330,Brazil,Sorghum,2001,18654,151523,25.59
3331,Brazil,Soybeans,2001,27105,151523,22.14
3332,Brazil,Soybeans,2001,27105,151523,20.96
3333,Brazil,Soybeans,2001,27105,151523,18.67
3334,Brazil,Soybeans,2001,27105,151523,27.69
3335,Brazil,Soybeans,2001,27105,151523,27.08
3336,Brazil,Soybeans,2001,27105,151523,19.73
3337,Brazil,Soybeans,2001,27105,151523,26.08
3338,Brazil,Soybeans,2001,27105,151523,24.99
3339,Brazil,Soybeans,2001,27105,151523,25.59
3340,Brazil,Sweet potatoes,2001,113496,151523,22.14
3341,Brazil,Sweet potatoes,2001,113496,151523,20.96
3342,Brazil,Sweet potatoes,2001,113496,151523,18.67
3343,Brazil,Sweet potatoes,2001,113496,151523,27.69
3344,Brazil,Sweet potatoes,2001,113496,151523,27.08
3345,Brazil,Sweet potatoes,2001,113496,151523,19.73
3346,Brazil,Sweet potatoes,2001,113496,151523,26.08
3347,Brazil,Sweet potatoes,2001,113496,151523,24.99
3348,Brazil,Sweet potatoes,2001,113496,151523,25.59
3349,Brazil,Wheat,2001,19488,151523,22.14
3350,Brazil,Wheat,2001,19488,151523,20.96
3351,Brazil,Wheat,2001,19488,151523,18.67
3352,Brazil,Wheat,2001,19488,151523,27.69
3353,Brazil,Wheat,2001,19488,151523,27.08
3354,Brazil,Wheat,2001,19488,151523,19.73
3355,Brazil,Wheat,2001,19488,151523,26.08
3356,Brazil,Wheat,2001,19488,151523,24.99
3357,Brazil,Wheat,2001,19488,151523,25.59
3358,Brazil,Yams,2001,90385,151523,22.14
3359,Brazil,Yams,2001,90385,151523,20.96
3360,Brazil,Yams,2001,90385,151523,18.67
3361,Brazil,Yams,2001,90385,151523,27.69
3362,Brazil,Yams,2001,90385,151523,27.08
3363,Brazil,Yams,2001,90385,151523,19.73
3364,Brazil,Yams,2001,90385,151523,26.08
3365,Brazil,Yams,2001,90385,151523,24.99
3366,Brazil,Yams,2001,90385,151523,25.59
3367,Brazil,Cassava,2002,137949,145552,22.5
3368,Brazil,Cassava,2002,137949,145552,21.3
3369,Brazil,Cassava,2002,137949,145552,19.09
3370,Brazil,Cassava,2002,137949,145552,27.85
3371,Brazil,Cassava,2002,137949,145552,27.27
3372,Brazil,Cassava,2002,137949,145552,19.49
3373,Brazil,Cassava,2002,137949,145552,26.01
3374,Brazil,Cassava,2002,137949,145552,25.18
3375,Brazil,Cassava,2002,137949,145552,25.56
3376,Brazil,Maize,2002,30559,145552,22.5
3377,Brazil,Maize,2002,30559,145552,21.3
3378,Brazil,Maize,2002,30559,145552,19.09
3379,Brazil,Maize,2002,30559,145552,27.85
3380,Brazil,Maize,2002,30559,145552,27.27
3381,Brazil,Maize,2002,30559,145552,19.49
3382,Brazil,Maize,2002,30559,145552,26.01
3383,Brazil,Maize,2002,30559,145552,25.18
3384,Brazil,Maize,2002,30559,145552,25.56
3385,Brazil,Potatoes,2002,194038,145552,22.5
3386,Brazil,Potatoes,2002,194038,145552,21.3
3387,Brazil,Potatoes,2002,194038,145552,19.09
3388,Brazil,Potatoes,2002,194038,145552,27.85
3389,Brazil,Potatoes,2002,194038,145552,27.27
3390,Brazil,Potatoes,2002,194038,145552,19.49
3391,Brazil,Potatoes,2002,194038,145552,26.01
3392,Brazil,Potatoes,2002,194038,145552,25.18
3393,Brazil,Potatoes,2002,194038,145552,25.56
3394,Brazil,"Rice, paddy",2002,33246,145552,22.5
3395,Brazil,"Rice, paddy",2002,33246,145552,21.3
3396,Brazil,"Rice, paddy",2002,33246,145552,19.09
3397,Brazil,"Rice, paddy",2002,33246,145552,27.85
3398,Brazil,"Rice, paddy",2002,33246,145552,27.27
3399,Brazil,"Rice, paddy",2002,33246,145552,19.49
3400,Brazil,"Rice, paddy",2002,33246,145552,26.01
3401,Brazil,"Rice, paddy",2002,33246,145552,25.18
3402,Brazil,"Rice, paddy",2002,33246,145552,25.56
3403,Brazil,Sorghum,2002,18573,145552,22.5
3404,Brazil,Sorghum,2002,18573,145552,21.3
3405,Brazil,Sorghum,2002,18573,145552,19.09
3406,Brazil,Sorghum,2002,18573,145552,27.85
3407,Brazil,Sorghum,2002,18573,145552,27.27
3408,Brazil,Sorghum,2002,18573,145552,19.49
3409,Brazil,Sorghum,2002,18573,145552,26.01
3410,Brazil,Sorghum,2002,18573,145552,25.18
3411,Brazil,Sorghum,2002,18573,145552,25.56
3412,Brazil,Soybeans,2002,25739,145552,22.5
3413,Brazil,Soybeans,2002,25739,145552,21.3
3414,Brazil,Soybeans,2002,25739,145552,19.09
3415,Brazil,Soybeans,2002,25739,145552,27.85
3416,Brazil,Soybeans,2002,25739,145552,27.27
3417,Brazil,Soybeans,2002,25739,145552,19.49
3418,Brazil,Soybeans,2002,25739,145552,26.01
3419,Brazil,Soybeans,2002,25739,145552,25.18
3420,Brazil,Soybeans,2002,25739,145552,25.56
3421,Brazil,Sweet potatoes,2002,113463,145552,22.5
3422,Brazil,Sweet potatoes,2002,113463,145552,21.3
3423,Brazil,Sweet potatoes,2002,113463,145552,19.09
3424,Brazil,Sweet potatoes,2002,113463,145552,27.85
3425,Brazil,Sweet potatoes,2002,113463,145552,27.27
3426,Brazil,Sweet potatoes,2002,113463,145552,19.49
3427,Brazil,Sweet potatoes,2002,113463,145552,26.01
3428,Brazil,Sweet potatoes,2002,113463,145552,25.18
3429,Brazil,Sweet potatoes,2002,113463,145552,25.56
3430,Brazil,Wheat,2002,14754,145552,22.5
3431,Brazil,Wheat,2002,14754,145552,21.3
3432,Brazil,Wheat,2002,14754,145552,19.09
3433,Brazil,Wheat,2002,14754,145552,27.85
3434,Brazil,Wheat,2002,14754,145552,27.27
3435,Brazil,Wheat,2002,14754,145552,19.49
3436,Brazil,Wheat,2002,14754,145552,26.01
3437,Brazil,Wheat,2002,14754,145552,25.18
3438,Brazil,Wheat,2002,14754,145552,25.56
3439,Brazil,Yams,2002,92000,145552,22.5
3440,Brazil,Yams,2002,92000,145552,21.3
3441,Brazil,Yams,2002,92000,145552,19.09
3442,Brazil,Yams,2002,92000,145552,27.85
3443,Brazil,Yams,2002,92000,145552,27.27
3444,Brazil,Yams,2002,92000,145552,19.49
3445,Brazil,Yams,2002,92000,145552,26.01
3446,Brazil,Yams,2002,92000,145552,25.18
3447,Brazil,Yams,2002,92000,145552,25.56
3448,Brazil,Cassava,2004,136343,214725,21.59
3449,Brazil,Cassava,2004,136343,214725,20.05
3450,Brazil,Cassava,2004,136343,214725,17.88
3451,Brazil,Cassava,2004,136343,214725,27.72
3452,Brazil,Cassava,2004,136343,214725,27.24
3453,Brazil,Cassava,2004,136343,214725,18.75
3454,Brazil,Cassava,2004,136343,214725,25.94
3455,Brazil,Cassava,2004,136343,214725,24.24
3456,Brazil,Cassava,2004,136343,214725,25.37
3457,Brazil,Maize,2004,33671,214725,21.59
3458,Brazil,Maize,2004,33671,214725,20.05
3459,Brazil,Maize,2004,33671,214725,17.88
3460,Brazil,Maize,2004,33671,214725,27.72
3461,Brazil,Maize,2004,33671,214725,27.24
3462,Brazil,Maize,2004,33671,214725,18.75
3463,Brazil,Maize,2004,33671,214725,25.94
3464,Brazil,Maize,2004,33671,214725,24.24
3465,Brazil,Maize,2004,33671,214725,25.37
3466,Brazil,Potatoes,2004,213525,214725,21.59
3467,Brazil,Potatoes,2004,213525,214725,20.05
3468,Brazil,Potatoes,2004,213525,214725,17.88
3469,Brazil,Potatoes,2004,213525,214725,27.72
3470,Brazil,Potatoes,2004,213525,214725,27.24
3471,Brazil,Potatoes,2004,213525,214725,18.75
3472,Brazil,Potatoes,2004,213525,214725,25.94
3473,Brazil,Potatoes,2004,213525,214725,24.24
3474,Brazil,Potatoes,2004,213525,214725,25.37
3475,Brazil,"Rice, paddy",2004,35565,214725,21.59
3476,Brazil,"Rice, paddy",2004,35565,214725,20.05
3477,Brazil,"Rice, paddy",2004,35565,214725,17.88
3478,Brazil,"Rice, paddy",2004,35565,214725,27.72
3479,Brazil,"Rice, paddy",2004,35565,214725,27.24
3480,Brazil,"Rice, paddy",2004,35565,214725,18.75
3481,Brazil,"Rice, paddy",2004,35565,214725,25.94
3482,Brazil,"Rice, paddy",2004,35565,214725,24.24
3483,Brazil,"Rice, paddy",2004,35565,214725,25.37
3484,Brazil,Sorghum,2004,23187,214725,21.59
3485,Brazil,Sorghum,2004,23187,214725,20.05
3486,Brazil,Sorghum,2004,23187,214725,17.88
3487,Brazil,Sorghum,2004,23187,214725,27.72
3488,Brazil,Sorghum,2004,23187,214725,27.24
3489,Brazil,Sorghum,2004,23187,214725,18.75
3490,Brazil,Sorghum,2004,23187,214725,25.94
3491,Brazil,Sorghum,2004,23187,214725,24.24
3492,Brazil,Sorghum,2004,23187,214725,25.37
3493,Brazil,Soybeans,2004,23005,214725,21.59
3494,Brazil,Soybeans,2004,23005,214725,20.05
3495,Brazil,Soybeans,2004,23005,214725,17.88
3496,Brazil,Soybeans,2004,23005,214725,27.72
3497,Brazil,Soybeans,2004,23005,214725,27.24
3498,Brazil,Soybeans,2004,23005,214725,18.75
3499,Brazil,Soybeans,2004,23005,214725,25.94
3500,Brazil,Soybeans,2004,23005,214725,24.24
3501,Brazil,Soybeans,2004,23005,214725,25.37
3502,Brazil,Sweet potatoes,2004,114957,214725,21.59
3503,Brazil,Sweet potatoes,2004,114957,214725,20.05
3504,Brazil,Sweet potatoes,2004,114957,214725,17.88
3505,Brazil,Sweet potatoes,2004,114957,214725,27.72
3506,Brazil,Sweet potatoes,2004,114957,214725,27.24
3507,Brazil,Sweet potatoes,2004,114957,214725,18.75
3508,Brazil,Sweet potatoes,2004,114957,214725,25.94
3509,Brazil,Sweet potatoes,2004,114957,214725,24.24
3510,Brazil,Sweet potatoes,2004,114957,214725,25.37
3511,Brazil,Wheat,2004,20728,214725,21.59
3512,Brazil,Wheat,2004,20728,214725,20.05
3513,Brazil,Wheat,2004,20728,214725,17.88
3514,Brazil,Wheat,2004,20728,214725,27.72
3515,Brazil,Wheat,2004,20728,214725,27.24
3516,Brazil,Wheat,2004,20728,214725,18.75
3517,Brazil,Wheat,2004,20728,214725,25.94
3518,Brazil,Wheat,2004,20728,214725,24.24
3519,Brazil,Wheat,2004,20728,214725,25.37
3520,Brazil,Yams,2004,92345,214725,21.59
3521,Brazil,Yams,2004,92345,214725,20.05
3522,Brazil,Yams,2004,92345,214725,17.88
3523,Brazil,Yams,2004,92345,214725,27.72
3524,Brazil,Yams,2004,92345,214725,27.24
3525,Brazil,Yams,2004,92345,214725,18.75
3526,Brazil,Yams,2004,92345,214725,25.94
3527,Brazil,Yams,2004,92345,214725,24.24
3528,Brazil,Yams,2004,92345,214725,25.37
3529,Brazil,Cassava,2005,136059,232232,22.05
3530,Brazil,Cassava,2005,136059,232232,20.78
3531,Brazil,Cassava,2005,136059,232232,18.53
3532,Brazil,Cassava,2005,136059,232232,28.17
3533,Brazil,Cassava,2005,136059,232232,27.6
3534,Brazil,Cassava,2005,136059,232232,19.42
3535,Brazil,Cassava,2005,136059,232232,26.27
3536,Brazil,Cassava,2005,136059,232232,24.79
3537,Brazil,Cassava,2005,136059,232232,25.7
3538,Brazil,Maize,2005,30403,232232,22.05
3539,Brazil,Maize,2005,30403,232232,20.78
3540,Brazil,Maize,2005,30403,232232,18.53
3541,Brazil,Maize,2005,30403,232232,28.17
3542,Brazil,Maize,2005,30403,232232,27.6
3543,Brazil,Maize,2005,30403,232232,19.42
3544,Brazil,Maize,2005,30403,232232,26.27
3545,Brazil,Maize,2005,30403,232232,24.79
3546,Brazil,Maize,2005,30403,232232,25.7
3547,Brazil,Potatoes,2005,220095,232232,22.05
3548,Brazil,Potatoes,2005,220095,232232,20.78
3549,Brazil,Potatoes,2005,220095,232232,18.53
3550,Brazil,Potatoes,2005,220095,232232,28.17
3551,Brazil,Potatoes,2005,220095,232232,27.6
3552,Brazil,Potatoes,2005,220095,232232,19.42
3553,Brazil,Potatoes,2005,220095,232232,26.27
3554,Brazil,Potatoes,2005,220095,232232,24.79
3555,Brazil,Potatoes,2005,220095,232232,25.7
3556,Brazil,"Rice, paddy",2005,33691,232232,22.05
3557,Brazil,"Rice, paddy",2005,33691,232232,20.78
3558,Brazil,"Rice, paddy",2005,33691,232232,18.53
3559,Brazil,"Rice, paddy",2005,33691,232232,28.17
3560,Brazil,"Rice, paddy",2005,33691,232232,27.6
3561,Brazil,"Rice, paddy",2005,33691,232232,19.42
3562,Brazil,"Rice, paddy",2005,33691,232232,26.27
3563,Brazil,"Rice, paddy",2005,33691,232232,24.79
3564,Brazil,"Rice, paddy",2005,33691,232232,25.7
3565,Brazil,Sorghum,2005,19296,232232,22.05
3566,Brazil,Sorghum,2005,19296,232232,20.78
3567,Brazil,Sorghum,2005,19296,232232,18.53
3568,Brazil,Sorghum,2005,19296,232232,28.17
3569,Brazil,Sorghum,2005,19296,232232,27.6
3570,Brazil,Sorghum,2005,19296,232232,19.42
3571,Brazil,Sorghum,2005,19296,232232,26.27
3572,Brazil,Sorghum,2005,19296,232232,24.79
3573,Brazil,Sorghum,2005,19296,232232,25.7
3574,Brazil,Soybeans,2005,22303,232232,22.05
3575,Brazil,Soybeans,2005,22303,232232,20.78
3576,Brazil,Soybeans,2005,22303,232232,18.53
3577,Brazil,Soybeans,2005,22303,232232,28.17
3578,Brazil,Soybeans,2005,22303,232232,27.6
3579,Brazil,Soybeans,2005,22303,232232,19.42
3580,Brazil,Soybeans,2005,22303,232232,26.27
3581,Brazil,Soybeans,2005,22303,232232,24.79
3582,Brazil,Soybeans,2005,22303,232232,25.7
3583,Brazil,Sweet potatoes,2005,113360,232232,22.05
3584,Brazil,Sweet potatoes,2005,113360,232232,20.78
3585,Brazil,Sweet potatoes,2005,113360,232232,18.53
3586,Brazil,Sweet potatoes,2005,113360,232232,28.17
3587,Brazil,Sweet potatoes,2005,113360,232232,27.6
3588,Brazil,Sweet potatoes,2005,113360,232232,19.42
3589,Brazil,Sweet potatoes,2005,113360,232232,26.27
3590,Brazil,Sweet potatoes,2005,113360,232232,24.79
3591,Brazil,Sweet potatoes,2005,113360,232232,25.7
3592,Brazil,Wheat,2005,19735,232232,22.05
3593,Brazil,Wheat,2005,19735,232232,20.78
3594,Brazil,Wheat,2005,19735,232232,18.53
3595,Brazil,Wheat,2005,19735,232232,28.17
3596,Brazil,Wheat,2005,19735,232232,27.6
3597,Brazil,Wheat,2005,19735,232232,19.42
3598,Brazil,Wheat,2005,19735,232232,26.27
3599,Brazil,Wheat,2005,19735,232232,24.79
3600,Brazil,Wheat,2005,19735,232232,25.7
3601,Brazil,Yams,2005,92462,232232,22.05
3602,Brazil,Yams,2005,92462,232232,20.78
3603,Brazil,Yams,2005,92462,232232,18.53
3604,Brazil,Yams,2005,92462,232232,28.17
3605,Brazil,Yams,2005,92462,232232,27.6
3606,Brazil,Yams,2005,92462,232232,19.42
3607,Brazil,Yams,2005,92462,232232,26.27
3608,Brazil,Yams,2005,92462,232232,24.79
3609,Brazil,Yams,2005,92462,232232,25.7
3610,Brazil,Cassava,2006,140463,238716,21.82
3611,Brazil,Cassava,2006,140463,238716,20.6
3612,Brazil,Cassava,2006,140463,238716,18.47
3613,Brazil,Cassava,2006,140463,238716,27.76
3614,Brazil,Cassava,2006,140463,238716,27.34
3615,Brazil,Cassava,2006,140463,238716,19.35
3616,Brazil,Cassava,2006,140463,238716,26.26
3617,Brazil,Cassava,2006,140463,238716,24.57
3618,Brazil,Cassava,2006,140463,238716,25.41
3619,Brazil,Maize,2006,33823,238716,21.82
3620,Brazil,Maize,2006,33823,238716,20.6
3621,Brazil,Maize,2006,33823,238716,18.47
3622,Brazil,Maize,2006,33823,238716,27.76
3623,Brazil,Maize,2006,33823,238716,27.34
3624,Brazil,Maize,2006,33823,238716,19.35
3625,Brazil,Maize,2006,33823,238716,26.26
3626,Brazil,Maize,2006,33823,238716,24.57
3627,Brazil,Maize,2006,33823,238716,25.41
3628,Brazil,Potatoes,2006,223802,238716,21.82
3629,Brazil,Potatoes,2006,223802,238716,20.6
3630,Brazil,Potatoes,2006,223802,238716,18.47
3631,Brazil,Potatoes,2006,223802,238716,27.76
3632,Brazil,Potatoes,2006,223802,238716,27.34
3633,Brazil,Potatoes,2006,223802,238716,19.35
3634,Brazil,Potatoes,2006,223802,238716,26.26
3635,Brazil,Potatoes,2006,223802,238716,24.57
3636,Brazil,Potatoes,2006,223802,238716,25.41
3637,Brazil,"Rice, paddy",2006,38798,238716,21.82
3638,Brazil,"Rice, paddy",2006,38798,238716,20.6
3639,Brazil,"Rice, paddy",2006,38798,238716,18.47
3640,Brazil,"Rice, paddy",2006,38798,238716,27.76
3641,Brazil,"Rice, paddy",2006,38798,238716,27.34
3642,Brazil,"Rice, paddy",2006,38798,238716,19.35
3643,Brazil,"Rice, paddy",2006,38798,238716,26.26
3644,Brazil,"Rice, paddy",2006,38798,238716,24.57
3645,Brazil,"Rice, paddy",2006,38798,238716,25.41
3646,Brazil,Sorghum,2006,22223,238716,21.82
3647,Brazil,Sorghum,2006,22223,238716,20.6
3648,Brazil,Sorghum,2006,22223,238716,18.47
3649,Brazil,Sorghum,2006,22223,238716,27.76
3650,Brazil,Sorghum,2006,22223,238716,27.34
3651,Brazil,Sorghum,2006,22223,238716,19.35
3652,Brazil,Sorghum,2006,22223,238716,26.26
3653,Brazil,Sorghum,2006,22223,238716,24.57
3654,Brazil,Sorghum,2006,22223,238716,25.41
3655,Brazil,Soybeans,2006,23796,238716,21.82
3656,Brazil,Soybeans,2006,23796,238716,20.6
3657,Brazil,Soybeans,2006,23796,238716,18.47
3658,Brazil,Soybeans,2006,23796,238716,27.76
3659,Brazil,Soybeans,2006,23796,238716,27.34
3660,Brazil,Soybeans,2006,23796,238716,19.35
3661,Brazil,Soybeans,2006,23796,238716,26.26
3662,Brazil,Soybeans,2006,23796,238716,24.57
3663,Brazil,Soybeans,2006,23796,238716,25.41
3664,Brazil,Sweet potatoes,2006,116902,238716,21.82
3665,Brazil,Sweet potatoes,2006,116902,238716,20.6
3666,Brazil,Sweet potatoes,2006,116902,238716,18.47
3667,Brazil,Sweet potatoes,2006,116902,238716,27.76
3668,Brazil,Sweet potatoes,2006,116902,238716,27.34
3669,Brazil,Sweet potatoes,2006,116902,238716,19.35
3670,Brazil,Sweet potatoes,2006,116902,238716,26.26
3671,Brazil,Sweet potatoes,2006,116902,238716,24.57
3672,Brazil,Sweet potatoes,2006,116902,238716,25.41
3673,Brazil,Wheat,2006,15927,238716,21.82
3674,Brazil,Wheat,2006,15927,238716,20.6
3675,Brazil,Wheat,2006,15927,238716,18.47
3676,Brazil,Wheat,2006,15927,238716,27.76
3677,Brazil,Wheat,2006,15927,238716,27.34
3678,Brazil,Wheat,2006,15927,238716,19.35
3679,Brazil,Wheat,2006,15927,238716,26.26
3680,Brazil,Wheat,2006,15927,238716,24.57
3681,Brazil,Wheat,2006,15927,238716,25.41
3682,Brazil,Yams,2006,92308,238716,21.82
3683,Brazil,Yams,2006,92308,238716,20.6
3684,Brazil,Yams,2006,92308,238716,18.47
3685,Brazil,Yams,2006,92308,238716,27.76
3686,Brazil,Yams,2006,92308,238716,27.34
3687,Brazil,Yams,2006,92308,238716,19.35
3688,Brazil,Yams,2006,92308,238716,26.26
3689,Brazil,Yams,2006,92308,238716,24.57
3690,Brazil,Yams,2006,92308,238716,25.41
3691,Brazil,Cassava,2007,140099,304031,22.19
3692,Brazil,Cassava,2007,140099,304031,20.93
3693,Brazil,Cassava,2007,140099,304031,18.66
3694,Brazil,Cassava,2007,140099,304031,27.92
3695,Brazil,Cassava,2007,140099,304031,27.32
3696,Brazil,Cassava,2007,140099,304031,19.05
3697,Brazil,Cassava,2007,140099,304031,25.95
3698,Brazil,Cassava,2007,140099,304031,24.78
3699,Brazil,Cassava,2007,140099,304031,25.44
3700,Brazil,Maize,2007,37852,304031,22.19
3701,Brazil,Maize,2007,37852,304031,20.93
3702,Brazil,Maize,2007,37852,304031,18.66
